0000000548,0000036467,077776,068159,086019,065824,079388,081324,084503,055920,009946,009822,055915,084407,004594,039983,024404,082302,088225,003704,086165,061795,021470,086165,061795,021470,084407,055915,009822,099887,060265,058665,043435,093269,079423
0000000549,0000036533,077849,068171,085917,065751,079377,081425,083856,056948,009602,009477,056944,083760,004422,040087,023527,082198,088397,004582,085598,062692,021171,085598,062692,021171,083760,056944,009477,099897,060718,058105,043415,092866,079897
0000000550,0000036600,077918,068186,085815,065683,079361,081528,083191,057974,009283,009157,057969,083095,004280,040189,022633,082096,088539,005475,085017,063585,020893,085017,063585,020893,083095,057969,009157,099885,061182,057551,043414,092453,080366
0000000551,0000036667,077983,068205,085712,065618,079342,081631,082510,058995,008989,008861,058991,082414,004168,040290,021723,081994,088651,006385,084420,064476,020637,084420,064476,020637,082414,058991,008861,099854,061657,057005,043431,092030,080829
0000000552,0000036733,078044,068227,085608,065556,079320,081735,081814,060012,008719,008590,060009,081717,004087,040390,020798,081895,088732,007310,083811,065362,020402,083811,065362,020402,081717,060009,008590,099803,062143,056466,043465,091599,081286
0000000553,0000036800,078103,068253,085502,065498,079295,081840,081102,061024,008475,008344,061021,081005,004037,040488,019857,081797,088782,008251,083188,066244,020188,083188,066244,020188,081005,061021,008344,099733,062638,055934,043516,091160,081737
0000000554,0000036867,078159,068281,085396,065441,079266,081947,080375,062028,008256,008122,062026,080278,004016,040584,018901,081700,088803,009207,082553,067119,019997,082553,067119,019997,080278,062026,008122,099645,063143,055409,043583,090714,082183
0000000555,0000036933,078213,068312,085287,065387,079235,082056,079635,063026,008061,007926,063023,079538,004026,040679,017931,081605,088793,010177,081906,067988,019826,081906,067988,019826,079538,063023,007926,099539,063656,054891,043666,090260,082623
0000000556,0000037000,078266,068346,085177,065334,079202,082166,078881,064015,007891,007755,064013,078784,004065,040773,016946,081512,088754,011163,081248,068850,019678,081248,068850,019678,078784,064013,007755,099417,064178,054381,043763,089800,083056
0000000557,0000037067,078318,068382,085064,065283,079166,082278,078114,064994,007747,007608,064993,078017,004133,040865,015947,081420,088686,012162,080578,069703,019552,080578,069703,019552,078017,064993,007608,099278,064707,053879,043876,089333,083484
0000000558,0000037133,078368,068419,084950,065232,079128,082392,077335,065963,007628,007487,065962,077237,004230,040955,014934,081329,088589,013175,079898,070547,019447,079898,070547,019447,077237,065962,007487,099124,065243,053384,044002,088861,083906
0000000559,0000037200,078418,068459,084834,065183,079088,082508,076542,066921,007534,007391,066920,076445,004356,041044,013908,081240,088463,014201,079206,071381,019364,079206,071381,019364,076445,066920,007391,098954,065786,052897,044143,088384,084321
0000000560,0000037267,078467,068501,084717,065134,079047,082626,075738,067867,007465,007321,067867,075640,004509,041132,012869,081153,088310,015239,078504,072205,019303,078504,072205,019303,075640,067867,007321,098770,066335,052418,044296,087902,084730
0000000561,0000037333,078515,068544,084597,065085,079004,082746,074921,068801,007421,007275,068800,074823,004690,041217,011818,081067,088129,016290,077791,073018,019264,077791,073018,019264,074823,068800,007275,098570,066889,051948,044464,087416,085132
0000000562,0000037400,078562,068588,084476,065038,078959,082867,074092,069720,007403,007255,069720,073994,004898,041302,010756,080983,087921,017353,077068,073818,019247,077068,073818,019247,073994,069720,007255,098356,067448,051486,044644,086927,085527
0000000563,0000037467,078609,068635,084353,064991,078913,082990,073251,070626,007409,007260,070626,073153,005133,041384,009682,080900,087686,018426,076334,074607,019252,076334,074607,019252,073153,070626,007260,098127,068012,051034,044838,086433,085914
0000000564,0000037533,078655,068682,084229,064946,078865,083114,072397,071516,007442,007290,071517,072299,005393,041466,008599,080819,087426,019510,075589,075382,019280,075589,075382,019280,072299,071517,007290,097884,068581,050591,045045,085937,086294
0000000565,0000037600,078699,068732,084104,064901,078816,083239,071532,072391,007499,007345,072392,071433,005680,041545,007506,080740,087139,020603,074833,076144,019329,074833,076144,019329,071433,072392,007345,097626,069153,050158,045265,085438,086666
0000000566,0000037667,078742,068782,083978,064858,078765,083365,070654,073250,007582,007426,073251,070555,005991,041623,006404,080662,086828,021704,074067,076892,019400,074067,076892,019400,070555,073251,007426,097353,069728,049736,045499,084936,087029
0000000567,0000037733,078783,068835,083851,064818,078713,083492,069763,074093,007690,007532,074094,069664,006328,041699,005295,080586,086491,022813,073290,077625,019493,073290,077625,019493,069664,074094,007532,097064,070307,049324,045747,084432,087383
0000000568,0000037800,078821,068889,083724,064779,078659,083619,068861,074920,007823,007664,074922,068762,006689,041773,004179,080512,086130,023930,072502,078346,019609,072502,078346,019609,068762,074922,007664,096760,070888,048924,046009,083926,087728
0000000569,0000037867,078856,068946,083597,064744,078601,083746,067956,075749,007990,007829,075752,067856,007076,041845,003056,080439,085743,025052,071711,079068,019753,071711,079068,019753,067856,075752,007829,096439,071475,048535,046285,083417,088065
0000000570,0000037933,078888,069008,083468,064713,078540,083875,067041,076565,008182,008019,076568,066940,007490,041916,001927,080369,085329,026181,070911,079780,019921,070911,079780,019921,066940,076568,008019,096102,072066,048157,046577,082903,088391
0000000571,0000038000,078915,069073,083339,064685,078474,084004,066112,077361,008399,008234,077365,066010,007930,041984,000793,080301,084889,027315,070099,080474,020108,070099,080474,020108,066010,077365,008234,095748,072663,047791,046883,082386,088709
0000000572,0000038067,078937,069142,083210,064663,078405,084133,065171,078138,008639,008472,078143,065067,008396,042050,-00345,080235,084423,028453,069276,081152,020317,069276,081152,020317,065067,078143,008472,095376,073264,047437,047206,081866,089016
0000000573,0000038133,078955,069215,083082,064645,078332,084261,064217,078897,008902,008734,078903,064112,008889,042113,-01486,080171,083930,029595,068442,081814,020546,068442,081814,020546,064112,078903,008734,094987,073870,047097,047545,081342,089312
0000000574,0000038200,078967,069292,082954,064633,078255,084389,063252,079638,009191,009021,079644,063146,009408,042175,-02630,080110,083411,030738,067598,082460,020797,067598,082460,020797,063146,079644,009021,094580,074479,046769,047900,080816,089597
0000000575,0000038267,078973,069374,082827,064627,078174,084517,062276,080361,009502,009330,080368,062169,009954,042233,-03774,080051,082865,031883,066744,083090,021068,066744,083090,021068,062169,080368,009330,094154,075092,046455,048271,080287,089872
0000000576,0000038333,078973,069459,082700,064627,078088,084643,061290,081064,009836,009663,081072,061181,010526,042289,-04919,079995,082293,033027,065881,083704,021359,065881,083704,021359,061181,081072,009663,093709,075708,046155,048659,079756,090134
0000000577,0000038400,078967,069549,082575,064633,077999,084768,060295,081749,010195,010019,081758,060184,011124,042343,-06063,079942,081695,034172,065010,084301,021671,065010,084301,021671,060184,081758,010019,093245,076327,045868,049064,079222,090386
0000000578,0000038467,078955,069643,082450,064645,077905,084893,059292,082414,010576,010399,082425,059179,011749,042393,-07206,079892,081070,035315,064132,084882,022002,064132,084882,022002,059179,082425,010399,092763,076949,045595,049485,078686,090626
0000000579,0000038533,078936,069741,082327,064664,077806,085016,058281,083059,010979,010800,083071,058167,012401,042441,-08347,079844,080418,036456,063248,085445,022353,063248,085445,022353,058167,083071,010800,092261,077573,045337,049923,078149,090854
0000000580,0000038600,078911,069844,082204,064689,077704,085139,057264,083684,011405,011225,083697,057148,013079,042485,-09485,079800,079740,037593,062358,085990,022724,062358,085990,022724,057148,083697,011225,091742,078199,045091,050378,077610,091070
0000000581,0000038667,078880,069950,082083,064720,077597,085260,056243,084288,011853,011671,084302,056125,013784,042527,-10619,079758,079035,038728,061464,086517,023113,061464,086517,023113,056125,084302,011671,091204,078826,044860,050848,077071,091275
0000000582,0000038733,078842,070061,081962,064758,077487,085381,055217,084869,012322,012139,084884,055097,014514,042565,-11749,079719,078305,039857,060567,087024,023522,060567,087024,023522,055097,084884,012139,090648,079454,044643,051334,076531,091467
0000000583,0000038800,078800,070175,081843,064801,077372,085500,054190,085427,012813,012628,085443,054067,015270,042601,-12874,079684,077549,040982,059667,087511,023949,059667,087511,023949,054067,085443,012628,090076,080082,044439,051834,075991,091648
0000000584,0000038867,078752,070292,081725,064849,077255,085619,053161,085962,013326,013139,085979,053037,016050,042633,-13993,079652,076769,042101,058767,087977,024394,058767,087977,024394,053037,085979,013139,089487,080709,044250,052349,075453,091817
0000000585,0000038933,078699,070412,081607,064902,077135,085736,052132,086471,013859,013670,086489,052006,016855,042662,-15105,079622,075964,043214,057868,088421,024858,057868,088421,024858,052006,086489,013670,088884,081334,044074,052877,074915,091974
0000000586,0000039000,078642,070534,081491,064959,077013,085852,051104,086956,014412,014222,086975,050976,017682,042688,-16211,079596,075137,044319,056969,088843,025339,056969,088843,025339,050976,086975,014222,088265,081956,043911,053418,074381,092120
0000000587,0000039067,078581,070657,081375,065019,076890,085968,050076,087409,014984,014792,087428,049946,018532,042712,-17308,079573,074287,045417,056071,089237,025837,056071,089237,025837,049946,087428,014792,087634,082575,043763,053970,073850,092253
0000000588,0000039133,078517,070781,081261,065083,076766,086082,049050,087829,015573,015379,087849,048918,019401,042732,-18397,079553,073418,046506,055174,089602,026349,055174,089602,026349,048918,087849,015379,086990,083187,043628,054532,073324,092375
0000000589,0000039200,078452,070904,081149,065149,076643,086194,048028,088221,016182,015986,088241,047894,020290,042749,-19477,079535,072529,047585,054281,089943,026879,054281,089943,026879,047894,088241,015986,086335,083791,043508,055105,072805,092484
0000000590,0000039267,078384,071027,081038,065216,076520,086306,047011,088585,016810,016613,088606,046876,021195,042764,-20546,079521,071624,048655,053393,090258,027425,053393,090258,027425,046876,088606,016613,085669,084387,043401,055686,072293,092581
0000000591,0000039333,078315,071148,080928,065285,076399,086415,046002,088920,017457,017259,088941,045865,022117,042776,-21605,079509,070702,049713,052512,090548,027988,052512,090548,027988,045865,088941,017259,084994,084974,043308,056275,071788,092665
0000000592,0000039400,078246,071268,080819,065355,076279,086524,045000,089226,018124,017924,089247,044862,023053,042785,-22652,079500,069766,050760,051638,090813,028568,051638,090813,028568,044862,089247,017924,084311,085551,043228,056871,071292,092738
0000000593,0000039467,078175,071385,080712,065425,076162,086631,044007,089502,018809,018607,089523,043867,024002,042792,-23686,079493,068817,051795,050771,091051,029164,050771,091051,029164,043867,089523,018607,083621,086118,043162,057473,070804,092799
0000000594,0000039533,078105,071501,080607,065495,076046,086736,043022,089747,019512,019309,089768,042880,024963,042796,-24708,079489,067856,052817,049912,091263,029775,049912,091263,029775,042880,089768,019309,082924,086672,043110,058080,070327,092847
0000000595,0000039600,078035,071613,080503,065566,075934,086840,042045,089962,020232,020027,089982,041902,025934,042798,-25716,079487,066885,053825,049059,091447,030402,049059,091447,030402,041902,089982,020027,082220,087214,043072,058693,069860,092883
0000000596,0000039667,077964,071723,080402,065636,075824,086942,041076,090142,020968,020762,090163,040931,026913,042797,-26710,079488,065906,054818,048214,091601,031042,048214,091601,031042,040931,090163,020762,081511,087743,043048,059309,069404,092906
0000000597,0000039733,077894,071829,080302,065706,075718,087041,040116,090294,021722,021515,090314,039970,027899,042794,-27687,079491,064919,055796,047377,091731,031698,047377,091731,031698,039970,090314,021515,080798,088258,043038,059930,068960,092917
0000000598,0000039800,077824,071932,080204,065776,075615,087139,039167,090417,022493,022284,090437,039020,028891,042789,-28649,079496,063928,056757,046550,091836,032369,046550,091836,032369,039020,090437,022284,080079,088759,043042,060555,068528,092916
0000000599,0000039867,077754,072033,080109,065846,075514,087234,038228,090513,023280,023070,090533,038079,029888,042781,-29593,079503,062931,057702,045730,091916,033054,045730,091916,033054,038079,090533,023070,079355,089245,043059,061183,068107,092901
0000000600,0000039933,077683,072131,080016,065917,075416,087328,037299,090580,024084,023872,090600,037149,030888,042772,-30520,079513,061930,058628,044920,091973,033753,044920,091973,033753,037149,090600,023872,078627,089719,043091,061815,067698,092874
0000000601,0000040000,077611,072227,079925,065989,075320,087418,036380,090621,024903,024690,090641,036228,031892,042760,-31428,079525,060927,059536,044118,092006,034466,044118,092006,034466,036228,090641,024690,077894,090178,043137,062450,067300,092835
0000000602,0000040067,077537,072322,079836,066063,075225,087507,035471,090635,025737,025522,090655,035317,032898,042746,-32316,079539,059921,060425,043324,092016,035192,043324,092016,035192,035317,090655,025522,077156,090624,043197,063090,066912,092783
0000000603,0000040133,077461,072415,079750,066139,075132,087593,034572,090624,026585,026369,090643,034415,033906,042729,-33184,079555,058913,061293,042538,092004,035930,042538,092004,035930,034415,090643,026369,076412,091058,043271,063733,066536,092718
0000000604,0000040200,077383,072508,079667,066217,075039,087676,033682,090587,027447,027230,090607,033524,034915,042711,-34032,079574,057904,062140,041761,091971,036680,041761,091971,036680,033524,090607,027230,075662,091479,043358,064382,066170,092640
0000000605,0000040267,077301,072602,079586,066300,074945,087757,032802,090526,028322,028104,090546,032641,035926,042690,-34857,079595,056893,062966,040991,091917,037442,040991,091917,037442,032641,090546,028104,074906,091888,043460,065035,065813,092550
0000000606,0000040333,077214,072696,079508,066386,074851,087835,031932,090443,029209,028990,090463,031769,036938,042667,-35661,079618,055881,063769,040230,091843,038214,040230,091843,038214,031769,090463,028990,074144,092286,043576,065693,065465,092448
0000000607,0000040400,077123,072792,079433,066477,074755,087911,031072,090336,030109,029889,090357,030907,037951,042641,-36441,079644,054868,064550,039478,091750,038997,039478,091750,038997,030907,090357,029889,073374,092674,043705,066357,065126,092332
0000000608,0000040467,077026,072891,079360,066574,074656,087983,030223,090208,031020,030798,090229,030055,038966,042612,-37198,079672,053853,065307,038735,091639,039790,038735,091639,039790,030055,090229,030798,072597,093052,043848,067027,064795,092205
0000000609,0000040533,076923,072992,079290,066677,074555,088053,029385,090059,031941,031719,090081,029214,039983,042581,-37932,079703,052836,066040,038001,091509,040592,038001,091509,040592,029214,090081,031719,071811,093422,044004,067704,064470,092065
0000000610,0000040600,076814,073097,079223,066786,074450,088121,028558,089888,032873,032649,089911,028383,041001,042548,-38641,079737,051817,066749,037276,091361,041402,037276,091361,041402,028383,089911,032649,071018,093783,044174,068387,064153,091914
0000000611,0000040667,076698,073206,079158,066903,074341,088185,027741,089694,033812,033588,089719,027564,042023,042512,-39325,079773,050796,067434,036561,091193,042220,036561,091193,042220,027564,089719,033588,070216,094135,044356,069076,063842,091750
0000000612,0000040733,076574,073319,079096,067026,074228,088247,026939,089482,034760,034535,089507,026758,043046,042472,-39985,079812,049773,068093,035857,091009,043046,035857,091009,043046,026758,089507,034535,069406,094480,044552,069772,063537,091575
0000000613,0000040800,076444,073436,079037,067157,074111,088307,026151,089250,035718,035492,089276,025967,044073,042431,-40619,079854,048746,068727,035166,090808,043879,035166,090808,043879,025967,089276,035492,068588,094818,044760,070475,063238,091388
0000000614,0000040867,076305,073558,078980,067295,073989,088364,025377,088998,036682,036455,089026,025190,045102,042386,-41228,079899,047717,069337,034487,090591,044718,034487,090591,044718,025190,089026,036455,067762,095149,044981,071184,062944,091189
0000000615,0000040933,076160,073685,078925,067441,073862,088418,024620,088728,037654,037426,088757,024430,046135,042338,-41812,079947,046684,069920,033823,090357,045564,033823,090357,045564,024430,088757,037426,066929,095472,045214,071898,062656,090980
0000000616,0000041000,076007,073817,078874,067593,073730,088470,023881,088439,038632,038404,088469,023688,047171,042288,-42371,079997,045647,070479,033175,090107,046415,033175,090107,046415,023688,088469,038404,066089,095789,045460,072618,062374,090759
0000000617,0000041067,075847,073954,078824,067753,073593,088519,023161,088130,039617,039387,088162,022964,048211,042234,-42904,080051,044607,071012,032543,089840,047272,032543,089840,047272,022964,088162,039387,065244,096099,045717,073343,062097,090528
0000000618,0000041133,075681,074095,078777,067919,073452,088567,022460,087801,040606,040376,087834,022259,049255,042178,-43412,080107,043564,071521,031928,089555,048133,031928,089555,048133,022259,087834,040376,064394,096401,045985,074071,061826,090287
0000000619,0000041200,075509,074240,078732,068092,073307,088611,021781,087453,041600,041369,087488,021577,050301,042119,-43895,080166,042517,072004,031332,089254,048998,031332,089254,048998,021577,087488,041369,063540,096696,046266,074802,061562,090035
0000000620,0000041267,075331,074388,078689,068269,073159,088654,021123,087085,042599,042368,087121,020916,051351,042057,-44353,080228,041468,072462,030756,088934,049868,030756,088934,049868,020916,087121,042368,062683,096983,046557,075535,061305,089773
0000000621,0000041333,075149,074540,078649,068451,073007,088694,020489,086696,043602,043369,086733,020279,052402,041992,-44786,080293,040417,072895,030200,088597,050740,030200,088597,050740,020279,086733,043369,061826,097260,046860,076269,061055,089501
0000000622,0000041400,074963,074693,078611,068637,072854,088732,019879,086286,044607,044374,086325,019666,053455,041925,-45195,080360,039363,073303,029666,088242,051615,029666,088242,051615,019666,086325,044374,060969,097528,047174,077002,060813,089220
0000000623,0000041467,074774,074848,078576,068826,072699,088768,019294,085856,045616,045383,085896,019078,054509,041855,-45579,080430,038309,073687,029154,087868,052493,029154,087868,052493,019078,085896,045383,060114,097785,047499,077733,060581,088928
0000000624,0000041533,074582,075004,078543,069018,072543,088801,018735,085405,046627,046393,085446,018516,055563,041783,-45938,080502,037255,074047,028665,087475,053373,028665,087475,053373,018516,085446,046393,059262,098031,047834,078462,060358,088628
0000000625,0000041600,074389,075160,078512,069211,072386,088831,018203,084932,047639,047405,084974,017981,056616,041709,-46273,080576,036203,074382,028200,087064,054255,028200,087064,054255,017981,084974,047405,058415,098265,048181,079186,060145,088318
0000000626,0000041667,074195,075316,078485,069405,072231,088859,017697,084438,048653,048419,084481,017473,057667,041632,-46583,080653,035152,074692,027758,086634,055137,027758,086634,055137,017473,084481,048419,057575,098486,048538,079905,059944,087998
0000000627,0000041733,074001,075470,078460,069600,072077,088884,017220,083922,049668,049433,083966,016993,058714,041553,-46869,080732,034105,074978,027341,086185,056021,027341,086185,056021,016993,083966,049433,056742,098693,048907,080617,059755,087670
0000000628,0000041800,073807,075622,078437,069794,071925,088906,016769,083386,050683,050448,083430,016541,059757,041473,-47131,080812,033062,075239,026949,085717,056905,026949,085717,056905,016541,083430,050448,055917,098886,049285,081322,059579,087332
0000000629,0000041867,073614,075772,078418,069987,071775,088925,016347,082828,051698,051463,082873,016116,060794,041390,-47368,080895,032025,075476,026581,085230,057789,026581,085230,057789,016116,082873,051463,055103,099064,049675,082019,059415,086985
0000000630,0000041933,073422,075918,078403,070178,071628,088941,015954,082251,052714,052479,082297,015721,061825,041306,-47580,080979,030994,075688,026238,084727,058674,026238,084727,058674,015721,082297,052479,054300,099226,050076,082706,059266,086630
0000000631,0000042000,073232,076062,078390,070368,071485,088953,015588,081653,053728,053494,081700,015353,062847,041220,-47767,081065,029972,075876,025920,084206,059558,025920,084206,059558,015353,081700,053494,053509,099373,050487,083383,059131,086265
0000000632,0000042067,073044,076201,078381,070556,071345,088962,015249,081035,054741,054507,081082,015013,063860,041133,-47929,081152,028958,076038,025626,083667,060441,025626,083667,060441,015013,081082,054507,052731,099503,050909,084050,059010,085891
0000000633,0000042133,072858,076337,078376,070742,071210,088968,014938,080397,055752,055518,080444,014699,064863,041044,-48066,081241,027955,076174,025355,083110,061321,025355,083110,061321,014699,080444,055518,051966,099617,051341,084705,058904,085509
0000000634,0000042200,072674,076468,078374,070926,071079,088969,014652,079739,056759,056526,079787,014412,065855,040954,-48177,081331,026963,076286,025107,082536,062200,025107,082536,062200,014412,079787,056526,051215,099714,051785,085349,058813,085117
0000000635,0000042267,072492,076595,078377,071108,070952,088966,014393,079063,057764,057531,079111,014151,066835,040862,-48262,081423,025984,076371,024882,081945,063076,024882,081945,063076,014151,079111,057531,050479,099794,052240,085981,058737,084716
0000000636,0000042333,072312,076718,078384,071288,070829,088959,014160,078369,058765,058533,078417,013916,067801,040769,-48321,081515,025018,076429,024680,081340,063949,024680,081340,063949,013916,078417,058533,049757,099857,052706,086600,058676,084307
0000000637,0000042400,072134,076836,078396,071466,070711,088947,013951,077657,059762,059530,077706,013706,068754,040676,-48353,081609,024065,076461,024499,080719,064818,024499,080719,064818,013706,077706,059530,049049,099904,053182,087208,058630,083889
0000000638,0000042467,071958,076950,078412,071643,070596,088931,013768,076929,060753,060523,076978,013521,069692,040580,-48358,081704,023127,076466,024340,080084,065683,024340,080084,065683,013521,076978,060523,048357,099934,053669,087804,058599,083462
0000000639,0000042533,071782,077061,078433,071818,070486,088910,013609,076185,061740,061510,076235,013360,070614,040484,-48336,081800,022204,076444,024202,079435,066543,024202,079435,066543,013360,076235,061510,047678,099948,054168,088388,058583,083026
0000000640,0000042600,071607,077167,078459,071993,070379,088884,013473,075427,062720,062491,075476,013223,071522,040387,-48286,081898,021297,076394,024084,078774,067398,024084,078774,067398,013223,075476,062491,047014,099947,054676,088960,058581,082582
0000000641,0000042667,071433,077270,078490,072167,070276,088853,013361,074653,063693,063465,074703,013109,072413,040289,-48207,081996,020405,076316,023987,078100,068247,023987,078100,068247,013109,074703,063465,046365,099930,055196,089520,058593,082129
0000000642,0000042733,071259,077370,078526,072341,070176,088817,013272,073867,064658,064431,073917,013018,073289,040189,-48101,082096,019530,076210,023909,077414,069090,023909,077414,069090,013018,073917,064431,045729,099898,055725,090069,058618,081668
0000000643,0000042800,071085,077467,078567,072515,070079,088776,013206,073067,065615,065390,073118,012950,074148,040088,-47966,082196,018671,076075,023852,076717,069925,023852,076717,069925,012950,073118,065390,045108,099852,056265,090606,058657,081199
0000000644,0000042867,070911,077562,078614,072690,069985,088730,013162,072255,066563,066338,072306,012904,074990,039987,-47803,082298,017829,075911,023814,076010,070752,023814,076010,070752,012904,072306,066338,044500,099792,056815,091132,058708,080722
0000000645,0000042933,070736,077654,078665,072865,069893,088678,013141,071431,067500,067277,071483,012881,075816,039884,-47610,082401,017003,075718,023796,075292,071570,023796,075292,071570,012881,071483,067277,043906,099719,057374,091647,058772,080237
0000000646,0000043000,070560,077744,078721,073041,069803,088622,013142,070595,068426,068205,070648,012881,076625,039780,-47388,082505,016194,075497,023797,074564,072379,023797,074564,072379,012881,070648,068205,043326,099632,057942,092151,058848,079746
0000000647,0000043067,070384,077831,078782,073217,069715,088561,013166,069748,069341,069121,069802,012903,077417,039674,-47138,082610,015401,075246,023818,073827,073178,023818,073827,073178,012903,069802,069121,042760,099532,058519,092643,058936,079247
0000000648,0000043133,070206,077917,078848,073394,069629,088495,013213,068891,070243,070025,068945,012948,078193,039568,-46859,082717,014626,074967,023858,073081,073965,023858,073081,073965,012948,068945,070025,042208,099420,059104,093124,059036,078743
0000000649,0000043200,070029,078001,078919,073572,069545,088425,013282,068023,071131,070915,068078,013016,078951,039461,-46550,082824,013867,074659,023919,072326,074740,023919,072326,074740,013016,068078,070915,041670,099296,059697,093593,059147,078232
0000000650,0000043267,069850,078083,078993,073750,069463,088350,013375,067145,072006,071791,067201,013107,079693,039352,-46213,082932,013126,074322,024000,071561,075504,024000,071561,075504,013107,067201,071791,041147,099159,060296,094050,059269,077716
0000000651,0000043333,069672,078164,079072,073928,069383,088272,013492,066258,072864,072651,066314,013222,080417,039243,-45848,083042,012401,073957,024102,070789,076253,024102,070789,076253,013222,066314,072651,040639,099010,060902,094495,059403,077196
0000000652,0000043400,069494,078242,079154,074106,069305,088189,013631,065361,073707,073495,065417,013360,081124,039132,-45455,083152,011695,073563,024224,070008,076988,024224,070008,076988,013360,065417,073495,040147,098849,061514,094927,059547,076671
0000000653,0000043467,069317,078318,079240,074284,069229,088104,013796,064454,074533,074322,064511,013523,081813,039021,-45033,083264,011006,073142,024368,069218,077709,024368,069218,077709,013523,064511,074322,039671,098676,062130,095345,059703,076143
0000000654,0000043533,069141,078392,079328,074460,069155,088015,013984,063538,075341,075132,063596,013710,082484,038909,-44585,083376,010335,072693,024534,068421,078414,024534,068421,078414,013710,063596,075132,039213,098491,062750,095749,059870,075612
0000000655,0000043600,068967,078463,079420,074634,069084,087923,014198,062613,076130,075923,062671,013922,083136,038796,-44109,083489,009682,072218,024721,067615,079103,024721,067615,079103,013922,062671,075923,038772,098294,063374,096138,060049,075079
0000000656,0000043667,068795,078531,079513,074806,069015,087830,014436,061679,076901,076695,061738,014160,083770,038682,-43608,083602,009049,071716,024930,066802,079775,024930,066802,079775,014160,061738,076695,038350,098084,064000,096512,060239,074544
0000000657,0000043733,068626,078597,079609,074975,068950,087734,014699,060736,077651,077446,060795,014422,084384,038568,-43080,083716,008435,071188,025161,065981,080429,025161,065981,080429,014422,060795,077446,037948,097861,064628,096869,060440,074008
0000000658,0000043800,068460,078659,079706,075140,068888,087637,014988,059783,078380,078177,059842,014710,084977,038454,-42527,083831,007841,070635,025415,065151,081064,025415,065151,081064,014710,059842,078177,037566,097625,065257,097209,060653,073472
0000000659,0000043867,068299,078717,079805,075302,068830,087538,015302,058823,079088,078886,058882,015023,085550,038339,-41949,083946,007269,070058,025691,064314,081681,025691,064314,081681,015023,058882,078886,037205,097376,065885,097532,060878,072937
0000000660,0000043933,068143,078772,079904,075458,068775,087439,015642,057856,079774,079574,057915,015363,086101,038224,-41348,084061,006718,069456,025990,063471,082279,025990,063471,082279,015363,057915,079574,036865,097114,066513,097836,061115,072403
0000000661,0000044000,067991,078823,080005,075610,068724,087339,016008,056881,080438,080240,056941,015728,086629,038109,-40723,084176,006189,068831,026312,062622,082858,026312,062622,082858,015728,056941,080240,036549,096839,067140,098120,061364,071871
0000000662,0000044067,067845,078869,080105,075756,068677,087238,016399,055901,081080,080883,055960,016119,087135,037994,-40076,084291,005683,068184,026656,061768,083417,026656,061768,083417,016119,055960,080883,036255,096550,067764,098386,061626,071341
0000000663,0000044133,067705,078912,080205,075896,068635,087138,016816,054914,081699,081503,054974,016536,087618,037879,-39406,084405,005201,067515,027023,060908,083956,027023,060908,083956,016536,054974,081503,035986,096249,068385,098631,061898,070814
0000000664,0000044200,067571,078950,080306,076030,068597,087038,017257,053922,082294,082099,053981,016977,088076,037765,-38716,084520,004743,066824,027411,060043,084474,027411,060043,084474,016977,053981,082099,035740,095933,069002,098855,062183,070290
0000000665,0000044267,067443,078984,080405,076158,068563,086938,017722,052925,082865,082672,052985,017443,088509,037651,-38005,084633,004310,066113,027821,059174,084971,027821,059174,084971,017443,052985,082672,035518,095605,069615,099059,062480,069771
0000000666,0000044333,067322,079014,080505,076279,068533,086838,018211,051921,083412,083219,051981,017931,088916,037538,-37274,084747,003902,065382,028250,058299,085447,028250,058299,085447,017931,051981,083219,035321,095264,070224,099242,062788,069256
0000000667,0000044400,067207,079038,080604,076394,068509,086739,018714,050897,083927,083736,050956,018435,089297,037426,-36523,084859,003522,064632,028692,057406,085895,028692,057406,085895,018435,050956,083736,035149,094908,070828,099404,063109,068745
0000000668,0000044467,067100,079056,080704,076501,068490,086639,019241,049873,084418,084229,049931,018962,089649,037314,-35753,084970,003170,063861,029155,056512,086324,029155,056512,086324,018962,049931,084229,035001,094537,071426,099545,063443,068238
0000000669,0000044533,066999,079069,080804,076602,068477,086539,019788,048843,084884,084696,048901,019510,089972,037204,-34964,085081,002847,063072,029636,055614,086729,029636,055614,086729,019510,048901,084696,034877,094151,072019,099664,063789,067737
0000000670,0000044600,066904,079077,080904,076697,068470,086439,020357,047811,085326,085139,047869,020079,090266,037095,-34156,085190,002553,062265,030135,054713,087113,030135,054713,087113,020079,047869,085139,034777,093751,072606,099763,064148,067240
0000000671,0000044667,066815,079079,081004,076786,068467,086339,020946,046778,085743,085557,046835,020668,090529,036987,-33331,085298,002289,061439,030652,053812,087476,030652,053812,087476,020668,046835,085557,034701,093338,073187,099842,064519,066749
0000000672,0000044733,066732,079077,081105,076869,068470,086238,021555,045746,086134,085951,045803,021278,090763,036880,-32487,085405,002055,060596,031187,052913,087818,031187,052913,087818,021278,045803,085951,034647,092911,073761,099900,064901,066263
0000000673,0000044800,066654,079070,081206,076946,068476,086138,022184,044717,086503,086320,044774,021908,090967,036774,-31627,085510,001852,059735,031739,052015,088138,031739,052015,088138,021908,044774,086320,034616,092471,074328,099939,065293,065783
0000000674,0000044867,066582,079060,081307,077019,068487,086036,022832,043690,086847,086666,043746,022556,091140,036670,-30750,085614,001679,058858,032306,051120,088438,032306,051120,088438,022556,043746,086666,034606,092020,074888,099958,065696,065309
